passage_id,question,passage,is_negative
1996_465.txt:Art.388,Co grozi za podglądanie głosów innych osób podczas wyborów?," Art. 388.
 §1. Rada nadzorcza podejmuje uchwały, jeżeli na posiedzeniu jest obecna co
     najmniej połowa jej członków a wszyscy jej członkowie zostali zaproszeni.
     Statut może przewidywać surowsze wymagania dotyczące kworum rady
     nadzorczej.
 §2. Statut może przewidywać, że członkowie rady nadzorczej mogą brać udział w
     podejmowaniu uchwał rady, oddając swój głos na piśmie za pośrednictwem
     innego członka rady nadzorczej. Oddanie głosu na piśmie nie może dotyczyć
     spraw wprowadzonych do porządku obrad na posiedzeniu rady nadzorczej.
 §3. Podejmowanie uchwał przez radę nadzorczą w trybie pisemnym lub przy
     wykorzystaniu środków bezpośredniego porozumiewania się na odległość jest
     dopuszczalne tylko w przypadku gdy statut tak stanowi. Uchwała jest ważna,
     gdy wszyscy członkowie rady zostali powiadomieni o treści projektu
     uchwały.
 §4. Podejmowanie uchwał w trybie określonym w § 2 i § 3 nie dotyczy wyborów
     przewodniczącego i wiceprzewodniczącego rady nadzorczej, powołania członka
     zarządu oraz odwołania i zawieszania w czynnościach tych osób.
 
                                   ",1
1996_465.txt:Art.410,Co grozi za podglądanie głosów innych osób podczas wyborów?," Art. 410.
 §1. Lista obecności zawierająca spis uczestników walnego zgromadzenia z
     wymienieniem liczby akcji, które każdy z nich przedstawia i służących im
     głosów, podpisana przez przewodniczącego walnego zgromadzenia, powinna być
     sporządzona niezwłocznie po wyborze przewodniczącego i wyłożona podczas
     obrad tego zgromadzenia.
 §2. Na wniosek akcjonariuszy, posiadających jedną dziesiątą kapitału
     zakładowego reprezentowanego na tym walnym zgromadzeniu, lista obecności
     powinna być sprawdzona przez wybraną w tym celu komisję, złożoną co
     najmniej z trzech osób. Wnioskodawcy mają prawo wyboru jednego członka
     komisji.
 
                                   ",1
1997_553.txt:Art.248,Co grozi za podglądanie głosów innych osób podczas wyborów?," Art. 248.
Kto w związku z wyborami do Sejmu, Senatu, wyborem Prezydenta Rzeczypospolitej
Polskiej, wyborami do samorządu terytorialnego lub referendum:
       1) sporządza listę kandydujących lub głosujących z pominięciem 
         uprawnionych lub wpisaniem nieuprawnionych,
       2) używa podstępu celem nieprawidłowego sporządzenia listy wyborczej,
       3) uszkadza, ukrywa, przerabia lub podrabia protokoły lub inne dokumenty
         wyborcze,
       4) dopuszcza do nadużycia przy przyjmowaniu lub obliczaniu głosów,
       5) dopuszcza się nadużycia w sporządzaniu list z podpisami obywateli
         zgłaszających kandydatów w wyborach lub inicjujących referendum,
           podlega karze pozbawienia wolności do lat 3.
                                    
                              ",1
2001_627.txt:Art.12,"Co należy zrobić, tworząc standard jakości środowiska?"," Art. 12.
1. Podmioty korzystające ze środowiska oraz organy ochrony środowiska są
  obowiązane, z zastrzeżeniem ust. 2, do stosowania metodyk referencyjnych,
  jeżeli metodyki takie zostały określone na podstawie ustaw.
2. Jeżeli na podstawie ustaw wprowadzono obowiązek korzystania z metodyki
  referencyjnej, dopuszczalne jest stosowanie innej metodyki pod warunkiem
  udowodnienia pełnej równoważności uzyskiwanych wyników.
                                        
                                    Dział III
              Polityka ekologiczna oraz programy ochrony środowiska
                                        
                                   ",1
2001_627.txt:Art.144,"Co należy zrobić, tworząc standard jakości środowiska?"," Art. 144.
1. Eksploatacja instalacji nie powinna powodować przekroczenia standardów
  jakości środowiska.
2. Eksploatacja instalacji powodująca wprowadzanie gazów lub pyłów do
  powietrza, emisję hałasu oraz wytwarzanie pól elektromagnetycznych nie
  powinna, z zastrzeżeniem ust. 3, powodować przekroczenia standardów jakości
  środowiska poza terenem, do którego prowadzący instalację ma tytuł prawny.
3. Jeżeli w związku z funkcjonowaniem instalacji utworzono obszar ograniczonego
  użytkowania, eksploatacja instalacji nie powinna powodować przekroczenia
  standardów jakości środowiska poza tym obszarem.
4. Zastosowanie technologii spełniającej wymagania, o których mowa w art. 143,
  a także dotrzymanie standardów emisyjnych, o których mowa w art. 145 oraz w
  przepisach odrębnych, nie zwalnia z obowiązku zachowania standardów jakości
  środowiska.
                                        
                                   ",1
2001_627.txt:Art.25,"Co należy zrobić, tworząc standard jakości środowiska?"," Art. 25.
1. Źródłem informacji o środowisku jest w szczególności państwowy monitoring
  środowiska.
2. Państwowy monitoring środowiska stanowi system pomiarów, ocen i prognoz
  stanu środowiska oraz gromadzenia, przetwarzania i rozpowszechniania
  informacji o środowisku.
3. Państwowy monitoring środowiska wspomaga działania na rzecz ochrony
  środowiska poprzez systematyczne informowanie organów administracji i
  społeczeństwa o:
   1) jakości elementów przyrodniczych, dotrzymywaniu standardów jakości
     środowiska określonych przepisami oraz obszarach występowania przekroczeń
     tych standardów,
   2) występujących zmianach jakości elementów przyrodniczych i przyczynach
     tych zmian, w tym powiązaniach przyczynowo-skutkowych występujących
     pomiędzy emisjami i stanem elementów przyrodniczych.
                                        
                                   ",1
2001_627.txt:Art.84,"Co należy zrobić, tworząc standard jakości środowiska?"," Art. 84.
1. W celu doprowadzenia do przestrzegania standardów jakości środowiska w
  przypadkach wskazanych ustawą lub przepisami szczególnymi, w drodze aktu
  prawa miejscowego, tworzone są programy. Programy są publikowane w
  wojewódzkich dziennikach urzędowych.
2. W programie ustala się:
   1) obszar objęty zakresem jego obowiązywania,
   2) naruszone standardy jakości środowiska wraz z podaniem zakresu
     naruszenia,
   3) podstawowe kierunki i zakres działań niezbędnych do przywracania
     standardów jakości środowiska,
   4) harmonogram rzeczowo-finansowy planowanych działań,
   5) podmioty, do których skierowane są obowiązki ustalone w programie,
   6) w razie potrzeby dodatkowe obowiązki podmiotów korzystających ze
     środowiska, związane z ograniczaniem  oddziaływania na środowisko,
     polegające na:
     a) obowiązku prowadzenia pomiarów wielkości emisji lub poziomów substancji
       lub energii w środowisku,
     b) obowiązku przekazywania, ze wskazaną częstotliwością, wyników
       prowadzonych pomiarów oraz informacji dotyczących przestrzegania wymagań
       określonych w posiadanych pozwoleniach,
     c) ograniczeniu czasu obowiązywania posiadanych przez dany podmiot
       pozwoleń, nie krócej jednak niż do 2 lat,
   7) obowiązki organów administracji, polegające na przekazywaniu organowi
     przyjmującemu program informacji o wydawanych decyzjach mających wpływ na
     realizację programu,
   8) sposób kontroli oraz dokumentowania realizacji programu i jego efektów.
3. Ustalenie treści programu dokonywane jest w szczególności na podstawie:
   1) oceny charakteru i zakresu aktualnego stanu środowiska, dokonanej
     zwłaszcza na podstawie danych państwowego monitoringu środowiska,
   2) analizy możliwych do zastosowania rozwiązań o charakterze organizacyjnym,
     technicznym lub ekonomicznym planowanych działań, z uwzględnieniem
     konieczności stosowania technologii, o których mowa w art. 143, albo
     najlepszych dostępnych technik,
   3) analizy kosztów zastosowania proponowanych środków ochronnych, z
     uwzględnieniem ich optymalizacji,
   4) analizy charakteru obszarów ograniczonego użytkowania, istniejących na
     terenie objętym programem, oraz zakresu wprowadzonych ograniczeń w
     korzystaniu z tych obszarów.
4. Wyniki ocen i analiz, o których mowa w ust. 3, ujmowane są w uzasadnieniu do
  programu, podlegającym udostępnieniu na zasadach ustalonych w rozdziale I w
  dziale IV w tytule I.
                                    Dział II
                                Ochrona powietrza
                                        
                                   ",1
1997_926.txt:Art.1,Co to jest zaległość podatkowa?," Art. 1.
Ustawa normuje:
   1) zobowiązania podatkowe,
   2) informacje podatkowe,
   3) postępowanie podatkowe, kontrolę podatkową i czynności sprawdzające,
   4) tajemnicę skarbową.
   
                               ",1
1997_926.txt:Art.112,Co to jest zaległość podatkowa?," Art. 112.
§ 1. Nabywca przedsiębiorstwa lub jego zorganizowanej części odpowiada całym
    swoim majątkiem solidarnie z podatnikiem za powstałe do dnia nabycia
    zaległości podatkowe związane z prowadzoną działalnością gospodarczą.
§ 2. Przepis § 1 stosuje się również do nabywców środków trwałych, jeżeli 
    zgodnie z odrębnymi przepisami, środki te były ujęte w prowadzonej 
    przez zbywcę ewidencji lub wykazie środków trwałych, a ich wartość w 
    dniu zbycia wynosi co najmniej 10 000 złotych.
§ 3. Zakres odpowiedzialności nabywcy ograniczony jest do wartości nabytego 
    przedsiębiorstwa, jego zorganizowanej części lub środka trwałego.
§ 4. W przypadku zbycia zorganizowanej części przedsiębiorstwa lub środka 
    trwałego zakres odpowiedzialności nabywcy ograniczony jest ponadto do 
    wysokości zaległości podatkowych w takiej części, w jakiej wartość nabytej
    zorganizowanej części przedsiębiorstwa lub nabytego środka trwałego 
    pozostaje do wartości środków trwałych, wartości niematerialnych i prawnych
    przedsiębiorstwa, które jest lub było prowadzone przez zbywcę.
§ 5. Zakres odpowiedzialności nabywcy nie obejmuje:
   1) należności wymienionych w art. 107 § 2 pkt 1,
   2) odsetek za zwłokę od zaległości podatkowych oraz oprocentowania, o 
     którym mowa w art. 107 § 2 pkt 3, powstałych po dniu nabycia.
§ 6. Przepisów § 4 i 5 nie stosuje się do nabywców będących członkami rodziny
    podatnika, o których mowa w art. 111 § 3.
§ 7. Nabywający, za zgodą zbywającego, może wystąpić do organów podatkowych
    właściwych miejscowo dla zbywającego o wydanie zaświadczenia 
    o wysokości jego zaległości podatkowych.
§ 8. W zaświadczeniu, o którym mowa w § 7, organ podatkowy określa wysokość
    zaległości podatkowych zbywającego na dzień wydania zaświadczenia.
    Nabywca nie odpowiada za zaległości podatkowe, które nie zostały 
    wykazane w zaświadczeniu.
§ 9. Nabywca odpowiada również za zaległości podatkowe zbywcy powstałe 
    po dniu wydania zaświadczenia, a przed dniem nabycia przedsiębiorstwa 
    jego zorganizowanej części lub środka trwałego, jeżeli od dnia wydania 
    zaświadczenia do dnia zbycia:
       1) upłynęło 30 dni - w przypadku zbycia przedsiębiorstwa lub jego 
         zorganizowanej części,
       2) upłynęły 3 dni - w przypadku zbycia środka trwałego.
                              ",1
1997_926.txt:Art.52,Co to jest zaległość podatkowa?," Art. 52.
§ 1. Na równi z zaległością podatkową traktuje się także:
   1) nadpłatę, jeżeli w zeznaniu lub w deklaracji, o których mowa w art. 74 
     § 2, została wykazana nienależnie lub w wysokości wyższej od należnej, 
     a organ podatkowy dokonał jej zwrotu lub zaliczenia na poczet zaległości
     podatkowych, bądź bieżących lub przyszłych zobowiązań podatkowych,
   2) zwrot podatku, jeżeli podatnik otrzymał go nienależnie lub w wysokości 
     wyższej od należnej, chyba że podatnik wykaże, że nie nastąpiło to z 
     jego winy,
   3) wynagrodzenie płatników lub inkasentów pobrane nienależnie lub w 
     wysokości wyższej od należnej.
§ 2. Przepisów § 1 pkt 1 i 2 nie stosuje się, jeżeli zwrot nadpłaty lub zwrot 
    podatku został dokonany w trybie przewidzianym w art. 285.
                               Rozdział 6
                Odsetki za zwłokę i opłata prolongacyjna
                               ",1
1997_926.txt:Art.55,Co to jest zaległość podatkowa?," Art. 55.
§ 1. Odsetki za zwłokę wpłacane są bez wezwania organu podatkowego.
§ 2. Jeżeli dokonana wpłata nie pokrywa kwoty zaległości podatkowej wraz z 
    odsetkami za zwłokę, wpłatę tę zalicza się proporcjonalnie na poczet 
    kwoty zaległości podatkowej oraz kwoty odsetek za zwłokę w stosunku, 
    w jakim, w dniu wpłaty, pozostaje kwota zaległości podatkowej do kwoty 
    odsetek za zwłokę.
                               ",1
1997_926.txt:Art.59,Co to jest zaległość podatkowa?," Art. 59.
§ 1. Zobowiązanie podatkowe wygasa w całości lub w części wskutek:
   1) zapłaty podatku, w tym również potrącenia oraz zaliczenia nadpłaty na 
     poczet zaległości podatkowych lub bieżących zobowiązań podatkowych, 
     zaniechania poboru podatku, a także umorzenia zaległości podatkowych,
   2) pobrania podatku przez płatnika lub inkasenta,
   3) przedawnienia. 
§ 2. Zobowiązanie płatnika lub inkasenta wygasa w całości lub w części wskutek:
   1) zapłaty należności wynikającej z decyzji o odpowiedzialności podatkowej
     płatnika lub inkasenta,
   2) przedawnienia.
                               ",1
